PESSOA;IDADE;RENDIMENTO_ANUAL;SITUACAO_PROPRIEDADE;ANOS_TRABALHADOS;EMPRESTIMO;MOTIVO_EMPRESTIMO;PONTUACAO;VALOR_EMPRESTIMO;JUROS;POSSIB_INADIMPLENCIA;EMPRESTIMO_PERC_RENDA_ANUAL;SOLICITACAO;INADIMPLENTE;ANOS_PRIMEIRO_CREDITO
mEntedZl-dggY;;69936.0;Hipotecada;11.0;ugrW4Lf6-83Eu;;A;14400.0;5.79;0.0;0.1;C2b8UOc0-pguE;0.0;4
j1YGPpaY-SG9g;30.0;30000.0;Alugada;6.0;YkMClog4-UEnB;Médico;C;2800.0;12.68;0.0;0.09;rY5RgFYj-9iBo;1.0;7
ILyU2IZi-y3BZ;24.0;53184.0;Hipotecada;8.0;8k8wUGPB-YWJ5;Pessoal;B;13500.0;10.99;0.0;0.25;mmDePPj6-ENhs;0.0;4
FNqtI3Um-KhcY;22.0;30000.0;Própria;6.0;0CA3ryIJ-pmoT;Empreendimento;A;6000.0;7.49;0.0;0.2;fxYl6IhU-1p6c;0.0;3
L2sSZnbX-KwYR;23.0;;Própria;7.0;WTdzfcxX-crHD;Pessoal;A;9000.0;5.42;;0.09;CG4IDQQm-KOct;0.0;7
J1WKPygq-G3x7;27.0;90000.0;Hipotecada;4.0;X8brq0Ub-oIo8;Pessoal;A;15000.0;;0.0;0.17;GBT7q842-1DMO;0.0;6
y7c18m7j-7cUu;31.0;93900.0;Hipotecada;13.0;tdE3msID-Fy6a;Empreendimento;F;24000.0;16.08;1.0;0.26;ENTUPlmT-gdUe;1.0;6
MgZnG3rw-DyPJ;23.0;38850.0;Alugada;0.0;tRTw9r7k-j524;Educativo;C;4000.0;12.72;0.0;0.1;JxXQYSc9-OtPO;1.0;2
zafdEcvK-ZYgu;26.0;110000.0;Alugada;10.0;wkYooKDz-zylX;Educativo;A;28000.0;8.9;0.0;0.25;HqCxQMKB-pGeD;0.0;2
TiX8nswu-Acfr;27.0;51000.0;Alugada;1.0;YQqFl1Yk-ASCE;Melhora do lar;B;8400.0;10.71;0.0;0.16;THXsbHxN-pwgn;0.0;5
2oEgP8s4-OEde;22.0;36000.0;Hipotecada;3.0;igBAPPtE-k5Ee;Pagamento de débitos;A;5250.0;;0.0;0.15;AjFOtDy5-oMbF;0.0;2
CuEQeJ5s-HE4d;22.0;30000.0;Alugada;1.0;7lputj40-Xi9l;Pagamento de débitos;C;15000.0;15.27;1.0;0.5;IkaB844t-JtSO;1.0;2
Eu4CP0ZI-sZeh;22.0;49000.0;Alugada;1.0;BZ7YQGJd-0Wzl;Educativo;A;8000.0;6.91;1.0;0.16;D8LEOb4s-KY8g;0.0;2
M39h5EC5-sSB0;31.0;78996.0;Alugada;5.0;ARzYtWxD-jKvz;Melhora do lar;A;6000.0;7.51;1.0;0.08;mRq7cJ7S-8Af5;0.0;5
90svZKWv-f7Wb;29.0;28000.0;Alugada;0.0;SMvzWyAS-kZBm;Médico;C;10000.0;12.84;1.0;0.36;yoBXvfkg-lYfn;1.0;7
8uEQJ2lK-Xp1F;28.0;50000.0;Hipotecada;12.0;LQ05rDEZ-3AS5;Educativo;C;18000.0;13.49;0.0;0.36;6D5KjTpd-jTQd;1.0;7
YeuvWadb-Q4zm;25.0;70000.0;Hipotecada;9.0;jFW5c9b4-idFc;Pagamento de débitos;B;15600.0;11.71;0.0;0.22;Z6z3Kqgg-RSHa;0.0;3
Ib4WS8Ir-rSyD;33.0;22000.0;Alugada;4.0;8lOc2qlE-buPy;Educativo;B;5000.0;12.42;0.0;0.23;qWIICSi3-p5BX;0.0;6
Xe5XCadQ-K6r3;25.0;94400.0;Hipotecada;4.0;ddF7c5CA-FTaf;Pessoal;A;35000.0;7.49;0.0;0.37;5ErmpCHb-MdBf;0.0;3
GgOj15Si-YLoL;28.0;75000.0;Alugada;0.0;Od5pSkpS-RDLc;Educativo;A;12000.0;6.03;0.0;0.16;4Osle0pR-E73C;0.0;6
nAotKeLa-7lsG;37.0;72000.0;Hipotecada;9.0;80XsBQI9-FBZZ;Educativo;C;1600.0;13.92;0.0;0.02;k41SYzYl-DaGJ;1.0;16
p7NkFHSb-ko2F;28.0;20000.0;Alugada;5.0;O2x9QTva-b0Hm;Educativo;B;4000.0;10.99;0.0;0.2;rcaafeKw-ulz1;0.0;10
s4fkuHbk-s0jr;23.0;43200.0;Hipotecada;5.0;ujq95Jh7-xqKb;Empreendimento;B;10000.0;12.69;0.0;0.23;wpuYlHAO-trhC;0.0;3
H3k9rnDo-k54S;25.0;43200.0;Hipotecada;;KfHgUTPI-a5x9;Educativo;C;8500.0;6.76;0.0;0.14;sGeJHwCb-xao6;;20
JFv1PQtQ-4Qlb;29.0;107000.0;Hipotecada;3.0;ytI73isA-cST2;Pessoal;B;25000.0;10.99;0.0;0.23;DGMIW5QK-SmRx;0.0;5
hUW8JGFq-rAvB;24.0;23000.0;Alugada;0.0;GsDiZLxr-i06C;Educativo;A;3000.0;8.0;0.0;0.13;1Br2TQ7G-067R;0.0;3
xZtSKvF9-80Fy;23.0;52250.0;Hipotecada;2.0;kH9tTdvN-4dqa;Empreendimento;C;4750.0;13.35;0.0;0.09;wG7m3sC0-ytJO;1.0;4
fi5GAb2C-ONmG;28.0;62000.0;Alugada;4.0;HQ9biDtC-bare;Pessoal;C;7200.0;12.99;0.0;0.12;K0rkrvkn-mQhs;1.0;9
AFJUXhSP-RQ5c;27.0;82500.0;Hipotecada;3.0;hEPMGlwa-lzsj;Pessoal;A;11100.0;8.94;0.0;0.13;MxbNKbAY-dPrq;0.0;5
QYdrt121-yZwW;23.0;70000.0;Hipotecada;7.0;bI5x9cQg-yzlh;Pessoal;A;13000.0;5.42;0.0;0.19;5763Gri9-fe9R;0.0;3
nOg1cr9q-5Qec;24.0;69996.0;Alugada;3.0;YUoUkgBj-5G8u;Melhora do lar;B;2500.0;12.53;0.0;0.04;Y9k4Ujha-nYp5;0.0;4
NvOb1F7y-pjn9;31.0;54996.0;Alugada;6.0;tZI9B8sq-3myp;Pessoal;A;5000.0;;0.0;0.09;H5Ojxitz-NOXH;0.0;10
zOkjM3fJ-NaES;28.0;30000.0;Hipotecada;5.0;Z9E82z3e-kmjS;Empreendimento;A;15000.0;;0.0;0.5;XFda0xRD-TQzQ;0.0;9
J5YOEU3A-hn52;25.0;19200.0;Alugada;4.0;scrWegqe-sbOj;Educativo;D;6250.0;15.31;1.0;0.33;WLw4EGpY-kvNI;1.0;2
qdYjsNG3-TtbA;21.0;42000.0;Hipotecada;3.0;EEWsl94Y-tjd7;Educativo;B;13750.0;11.36;0.0;0.33;30fGHqCK-Hbc3;0.0;4
L30DHD08-Q9Ey;32.0;35000.0;Alugada;2.0;3DTS4793-bqlX;Empreendimento;B;6000.0;;0.0;0.17;T2w4z3WF-Q3f0;0.0;9
Dk09Y9bh-h4tM;64.0;120000.0;Hipotecada;;1QN35YsJ-mSmo;Pessoal;B;1500.0;;0.0;0.02;MSOHA8Hw-GqXR;0.0;3
hQDhKs77-Mh2h;21.0;91500.0;Hipotecada;4.0;Ow2gokBw-bLc0;Pessoal;C;8000.0;13.61;0.0;0.09;NnlFyoU8-zW9G;0.0;2
WRyu7dUn-eftd;25.0;57600.0;Hipotecada;4.0;Y5il0ax8-2iCU;Pessoal;A;7000.0;7.88;0.0;0.12;FPiyhgyX-eE5f;0.0;3
e22stIqq-r39Y;26.0;300000.0;Hipotecada;0.0;4kKSTxj8-nCTz;Educativo;D;25000.0;15.33;0.0;0.08;hvnQD5Mv-PkfP;0.0;3
OzAc8lWx-seFM;28.0;30000.0;Alugada;3.0;oJeBL3iG-obDs;Médico;B;5000.0;9.88;0.0;0.17;20yP0jmh-mi9c;0.0;8
jL5B8hw4-ozp3;26.0;120000.0;Hipotecada;10.0;89bD7HKK-ioHl;Médico;C;5000.0;13.49;0.0;0.04;jMSo9OxA-kaWx;1.0;2
obz75BPb-p5Th;32.0;66000.0;Alugada;4.0;ojwENied-EEhL;Médico;B;10000.0;11.71;0.0;0.15;AkUn5NOU-yhnx;0.0;9
uhPyzfT5-HYbz;28.0;37000.0;Hipotecada;4.0;cFrdAwYc-qgiO;Educativo;A;10000.0;7.49;0.0;0.27;ODCrnxie-N6Eu;0.0;6
E8w0pTsw-h01k;22.0;42000.0;Própria;0.0;sZN9LmNb-lWCg;Educativo;C;12000.0;;0.0;0.29;RyWRuQZp-Uuw4;0.0;3
XSu9WpAW-dZ3u;25.0;66000.0;Hipotecada;0.0;0iPyBNuy-r6d9;Melhora do lar;B;18500.0;12.21;0.0;0.28;c2WBk9ra-9FCy;0.0;2
HE7zlLF0-zUaK;34.0;57000.0;Hipotecada;6.0;qjOks4ql-hDYQ;Melhora do lar;A;2600.0;5.99;1.0;0.05;8D8qM8fb-QSZn;0.0;7
g23oOOJe-WEQp;24.0;72000.0;Alugada;0.0;FP50wlnR-zi01;Pagamento de débitos;A;16875.0;6.54;0.0;0.23;xw1BCx9O-EwNW;0.0;4
oqvsA6n5-Brlg;37.0;90000.0;Hipotecada;11.0;pOdJ5lIG-xjLF;Médico;A;4000.0;6.62;0.0;0.04;6fQCOC3O-HGkI;0.0;16
JarmfWhd-059A;23.0;69935.0;Hipotecada;2.0;2PU5l1XY-fs8Z;Médico;A;7200.0;7.49;0.0;0.1;XGkmivkl-QUdL;0.0;3
02PcyCJa-RwiI;22.0;60000.0;Hipotecada;1.0;ciDlYq8s-pFhB;Médico;A;10000.0;7.9;0.0;0.17;tQ0AwsDM-Xw80;0.0;4
UKg8rUNJ-oro9;24.0;40000.0;;4.0;3IaTcWka-mFww;Médico;D;4500.0;12.98;1.0;;nJBtk6SZ-1eDp;0.0;4
jSTpvqFY-xXKi;26.0;50000.0;Própria;11.0;abJpWPz8-Nl85;Melhora do lar;;12000.0;15.05;0.0;0.09;M06bN6CD-4bT6;1.0;3
2lgbcwzM-oODb;27.0;33600.0;Alugada;11.0;nJv2RdzH-8FgY;Pagamento de débitos;A;15000.0;5.79;1.0;0.45;bWaQ1fsa-gr6w;0.0;8
McO5I7tr-afcl;24.0;35000.0;Própria;1.0;UY5gOxHl-CWeW;Médico;A;10000.0;7.9;0.0;0.29;l3rPzJwe-92Mf;0.0;4
evsXxryH-s8G5;21.0;16000.0;Alugada;5.0;QMxxSxqn-4eBd;Empreendimento;B;6000.0;9.63;1.0;0.38;iO8WtEdU-aE5r;0.0;3
dgERKoTr-aMfO;31.0;20800.0;Alugada;3.0;u7M5zZtZ-9wW3;Médico;D;9750.0;17.19;1.0;0.47;WTsusMQ5-ZyzY;1.0;6
qmJe5ltr-FjGW;23.0;52000.0;Alugada;2.0;y9frwzwU-ljic;Pessoal;B;3625.0;10.59;1.0;0.07;8GByzyg1-eF6u;0.0;2
5eWwHiqC-74eX;23.0;39700.0;Hipotecada;8.0;FINLwOdy-T5dX;Educativo;A;8400.0;7.51;0.0;0.21;iWunOMmm-1TEb;0.0;4
0ZYdrnNF-mZu8;25.0;52000.0;Alugada;4.0;XnY5RG0Q-ihT8;Educativo;B;15000.0;12.18;0.0;0.29;c9ryNOY7-C8Y5;0.0;4
Aqtkt8Tk-BQRo;24.0;35004.0;Alugada;6.0;Qv91Z4sG-2ZWC;Médico;D;7200.0;;0.0;0.21;88pa4Kwt-Gu6z;0.0;2
5BpitTDL-GsRr;24.0;48732.0;Outros;6.0;29hIrhqP-Qdta;Médico;A;3500.0;9.32;0.0;0.07;NAmdAREH-01y6;0.0;4
uoQRYl0N-CpvW;24.0;300000.0;Hipotecada;8.0;gJtuFxog-pop7;Pagamento de débitos;B;35000.0;9.99;0.0;0.12;sM4XWmDu-3jrF;0.0;3
lgaxels2-vqc4;36.0;72800.0;Alugada;3.0;9TWEIKuT-b0UG;Melhora do lar;D;24000.0;14.09;1.0;0.33;2JpLFsJx-D29C;0.0;16
gzyFqdTT-yLO0;30.0;56004.0;Hipotecada;9.0;zxMRn8RU-9p5M;Melhora do lar;A;9600.0;5.99;0.0;0.17;kttTMdiG-Btea;0.0;6
BbUj4oqc-bmSG;40.0;68000.0;Hipotecada;1.0;S0uyI04n-wCYi;Pessoal;A;9200.0;8.94;0.0;0.14;uEvD6uwX-PiUz;0.0;11
4otHk5PW-TWqS;29.0;47000.0;Alugada;8.0;wdiEGl7J-G3tm;Educativo;D;6000.0;17.49;1.0;0.13;tOT7IJn0-s7Yo;0.0;7
rz49wqTY-9nFG;;57996.0;Hipotecada;1.0;lt5kL9DB-Wj8c;Médico;A;8000.0;7.14;;0.11;r7KEKI6r-8my3;0.0;9
DiOm7Tcm-9TUD;21.0;42000.0;;;s7Nj2Nsb-8Kps;Médico;B;7000.0;;0.0;0.12;OSQgklll-fJ9o;0.0;3
M1Zo1L9k-4YCs;31.0;60000.0;Hipotecada;15.0;OwRKJ0Nb-nO9e;Educativo;C;15000.0;12.68;0.0;0.25;8dnTNjaf-Wq17;0.0;6
PBSj2bhI-C7aA;22.0;24000.0;Própria;0.0;Mluf54ar-hpCu;Pagamento de débitos;D;4200.0;15.62;0.0;0.17;U6EgYF02-dZ9D;1.0;2
UG6D0swS-iqoA;26.0;50000.0;Alugada;2.0;II9zpHES-sxva;Pessoal;A;10000.0;8.49;0.0;0.2;6PmcyFir-pD80;0.0;3
ZBUqDmiU-kjN7;34.0;65000.0;Hipotecada;3.0;JDpTUa5p-DBSJ;Empreendimento;A;5000.0;6.99;0.0;0.08;bBZWX7dH-R8IU;0.0;7
Dm6AaqSI-vuIY;25.0;36400.0;Hipotecada;4.0;cYhykJXr-dBRq;Empreendimento;C;11000.0;12.29;0.0;0.3;s7T5GvcB-ujbO;0.0;3
cr7KktJn-6Hba;26.0;19200.0;Própria;0.0;LdWAn0Bv-ZdTi;Educativo;B;9250.0;;1.0;0.48;Uda1k2Wv-eRXw;0.0;2
EWpC0OOT-OpEh;23.0;51996.0;Alugada;1.0;fezkwFJw-0ori;Pagamento de débitos;B;3000.0;10.37;0.0;0.06;hLipYgLT-92t9;0.0;2
51M6afij-PXyh;23.0;47000.0;Alugada;8.0;Agp7cbNm-RDba;Pagamento de débitos;B;17000.0;9.99;1.0;0.36;sxNpGSeU-7YNY;0.0;4
SvglzctZ-5tWM;22.0;100000.0;Hipotecada;0.0;Rp0ci1B0-krkq;Empreendimento;C;15000.0;13.85;0.0;0.15;20StgsPf-M1Ue;0.0;3
9aAZHI5M-hFHM;28.0;41000.0;Alugada;11.0;RQ4cDv7r-Z7K8;Pessoal;E;4000.0;18.64;1.0;0.1;2BeKEGuC-zgpt;0.0;8
8gyEw8Dj-32t2;24.0;32000.0;Alugada;2.0;4CcwLcJN-xzEX;Melhora do lar;E;4000.0;17.93;1.0;0.13;PJIW0LRj-N4Dp;0.0;3
lkEomsyk-KEcB;35.0;71500.0;Hipotecada;1.0;hJyLCBSs-Le2o;Melhora do lar;B;19200.0;10.99;0.0;0.27;ZTSy2LLT-SKpt;0.0;6
2DgzQvSM-Q9Nd;;54000.0;Alugada;12.0;i8t8jSXb-hscn;Pessoal;B;6000.0;5.79;0.0;0.06;eevww40h-Fzic;0.0;2
gkMsgksa-nIkQ;24.0;72400.0;Hipotecada;4.0;4QvtbHKB-Q2Kb;Melhora do lar;C;35000.0;13.99;0.0;0.48;q6UqRBJP-CQCX;0.0;4
fi16ROfz-iMjY;32.0;45000.0;Alugada;0.0;cB3U8z5U-pfkk;Médico;A;8000.0;;0.0;0.18;T6OeBB0J-oqI9;0.0;5
mMTAkqq9-D8mH;26.0;36000.0;Alugada;2.0;1bql8Ngy-57b7;Pagamento de débitos;B;14500.0;9.88;1.0;0.4;Ya6R1JaL-un7H;0.0;3
rrnK4vot-1h7G;22.0;32340.0;Alugada;6.0;h1DUq1GB-Z1q6;Pagamento de débitos;A;7000.0;6.62;0.0;0.22;JEzgcgTQ-MFZg;0.0;2
Hgwz4Zqj-8FNQ;23.0;150000.0;Alugada;0.0;3dl0Z7RF-ytCs;Educativo;A;24000.0;7.49;0.0;0.16;s7vHw4mE-SeMo;0.0;4
YXX41ySa-QBK3;29.0;175000.0;Hipotecada;8.0;y0jk9Z7W-q59q;Empreendimento;A;2500.0;7.14;0.0;0.01;j0JtFJOL-D32J;0.0;6
eM2Oz1Mb-qBoZ;34.0;44000.0;Alugada;0.0;GRDCor5F-KE28;Educativo;D;16000.0;13.24;1.0;0.36;jcDGFzLW-o1Sx;1.0;6
qNq5ey2Y-ymC2;26.0;30000.0;Hipotecada;3.0;BG9J0pTY-kbvD;Melhora do lar;B;15000.0;10.62;0.0;0.5;xs4uX4c6-ZiR8;0.0;2
87plfZR2-B5BY;26.0;63180.0;Própria;4.0;eaG8lQ2b-j6U5;Melhora do lar;C;5825.0;13.43;0.0;0.09;aNhrbh2r-8LoC;1.0;2
BjvqMbsz-3uYX;37.0;30960.0;Alugada;5.0;Mgx4OPuv-veaW;Empreendimento;B;4800.0;11.49;0.0;0.16;KrsLn3m2-ZCkO;0.0;16
0stWhpki-vG5Z;30.0;111000.0;Alugada;3.0;eREEG1KY-akZ1;Empreendimento;C;15450.0;10.91;0.0;0.14;LqXtwdCq-Cy6a;1.0;7
dgUfca1D-6gGQ;23.0;60000.0;Hipotecada;7.0;j80oJaEw-o6Be;Pagamento de débitos;A;7200.0;;0.0;0.12;PQuTUoNH-jyk0;0.0;2
Eg0OrdDw-36AJ;21.0;160000.0;Outros;5.0;OZY98sSS-YSEy;Educativo;A;6000.0;8.0;0.0;0.04;7ChxFaCJ-HzZf;0.0;4
t8RW98k2-pEQF;22.0;29000.0;Alugada;4.0;Qew5cBcl-Rm4d;Empreendimento;B;6000.0;11.46;0.0;0.21;kU53h8Dn-vYJM;0.0;3
pmNeGrtK-9aaA;40.0;35000.0;Hipotecada;3.0;ew7wv9KD-kHkH;Educativo;B;4000.0;10.37;0.0;0.11;NHjxDE3v-ArwQ;0.0;17
rMjRFhu8-WjTM;24.0;71480.0;Alugada;8.0;dOsdnpyd-ITZB;Melhora do lar;F;17600.0;;0.0;0.25;oKMlQAFE-OTl9;0.0;4
oypr4yEB-hLQ5;31.0;45000.0;Alugada;5.0;in25BKgX-OIEH;Médico;A;14000.0;7.91;1.0;0.31;YoYvyTGf-MGhI;0.0;5
nqzNBpsd-BndJ;21.0;40000.0;Alugada;1.0;aXGiMdBv-Mo2e;Educativo;B;6000.0;10.08;0.0;0.15;NM9TZDRl-qH1L;0.0;3
fC1Kt9FU-9HoO;21.0;30000.0;Alugada;5.0;z8JUdAwk-sMjG;Pessoal;B;10000.0;11.99;1.0;0.33;vyTG1hL0-5MqU;0.0;3
XfdKrC0w-pnxb;23.0;75000.0;Alugada;0.0;BSISStN3-1Z92;Pessoal;C;1000.0;13.23;0.0;0.01;WgsofU7u-hCDl;1.0;3
Ouf7Kj8i-nxjo;24.0;54000.0;Alugada;0.0;eQOSRChw-6hEA;Melhora do lar;D;16000.0;15.65;1.0;0.3;o2sGNyWe-rqID;0.0;4
ADT8IxtC-3q8h;40.0;39500.0;Própria;0.0;0bFOQzGY-bACG;Pessoal;A;10000.0;7.29;0.0;0.25;JKyjHktp-ZYv0;0.0;11
4BSvZg92-eHPO;26.0;135000.0;Hipotecada;6.0;8D45NAbw-xE5H;Educativo;D;15000.0;15.33;0.0;0.11;sL3NbKkC-TgIm;1.0;2
Q2wOc8u9-WuGf;25.0;60000.0;Própria;0.0;Rmzne3LN-F8Tk;Empreendimento;B;9000.0;9.91;0.0;0.15;Q85UThwU-lUef;0.0;3
egGFcsx5-m7l0;22.0;58000.0;Alugada;6.0;TuUWvipE-RZdJ;Empreendimento;B;12000.0;11.49;0.0;0.21;SScEqM70-lqkq;0.0;4
fXAezK2e-fO0r;24.0;20352.0;Própria;3.0;RxXvHrub-ldbO;Empreendimento;A;7750.0;6.91;0.0;0.38;IJ43s0k6-Ue56;0.0;3
12ULvE09-q2F0;23.0;138000.0;Alugada;1.0;Mdepm25m-eKKk;Pagamento de débitos;D;5000.0;14.91;1.0;0.04;srnfTGbu-fbpQ;0.0;4
ZIQEwbNf-vnOM;30.0;56000.0;Hipotecada;1.0;QC6KMN4T-2TjC;Médico;B;14000.0;12.18;0.0;0.25;ctsuh44P-wR6I;0.0;7
yXNumXvk-E5mz;37.0;45000.0;Alugada;1.0;ykJftTsC-Woxj;Médico;A;7200.0;9.63;0.0;0.16;CGFFwURy-0zOU;0.0;14
58gxtScm-cWH1;47.0;24000.0;Hipotecada;4.0;qrCD2PHh-XzIL;Melhora do lar;D;5100.0;;0.0;0.21;Z72C2aPP-G8F5;1.0;16
XH0mQTi1-wXTN;24.0;34000.0;Hipotecada;1.0;Nw5Lweva-q4wT;Pagamento de débitos;D;7000.0;14.09;1.0;0.21;WjFnXxib-8pDF;0.0;2
kqi3Upy1-uHXP;24.0;20856.0;Própria;;T1QYQ8vQ-lTbL;Pessoal;B;10000.0;10.59;0.0;0.48;qGqeSOXq-hvi4;0.0;3
iYsyGZ3Q-0TD5;27.0;57000.0;Hipotecada;11.0;xoWhFQPD-OPBQ;Pagamento de débitos;A;3000.0;7.51;0.0;0.05;5rQ78nRf-HUSE;0.0;5
hh4M88bP-QnfB;23.0;70200.0;Hipotecada;3.0;i0ibl8Na-o9Li;Médico;A;5000.0;7.14;0.0;0.07;MAFsmjEG-gRTb;0.0;2
AfXyJmX2-JrCa;21.0;8088.0;Alugada;;AdEl5Ayp-YxgW;Médico;C;1200.0;15.23;0.0;0.15;Jokpuf0p-ySOH;1.0;2
AevD3pji-WJrJ;23.0;85000.0;Hipotecada;3.0;mWyWQkej-bb2n;Educativo;A;7200.0;6.92;0.0;0.08;XHlyjYwc-8NZb;0.0;4
GvBcu1F1-lZ2n;21.0;29760.0;Alugada;1.0;vlxkTuPO-TPfA;Pagamento de débitos;B;8500.0;10.62;0.0;0.29;J39dQn3s-CfkY;0.0;2
ue1dzJW0-hfIu;28.0;61000.0;Hipotecada;12.0;qbFqJPDP-wZHZ;Pessoal;A;12000.0;6.03;0.0;0.2;8UX4lj1B-ke0v;0.0;7
XnmI8hej-1JYt;31.0;120000.0;Hipotecada;0.0;IYBcmhRx-rpeO;Empreendimento;A;12000.0;6.03;0.0;0.1;UPOxROaP-ngTT;0.0;6
8BcXkd0M-PZaS;39.0;65000.0;Alugada;12.0;ZulJRx1F-07L0;Empreendimento;B;20000.0;10.74;1.0;0.31;qTkeXfJc-A5js;0.0;17
TprssU1N-KyeF;25.0;118189.0;Hipotecada;9.0;mGULJzWd-K1BO;Empreendimento;B;25000.0;11.49;0.0;0.21;BadpC55J-0C2Z;0.0;3
rUNlhITE-NnXv;26.0;84000.0;Hipotecada;10.0;dR4brUxa-11br;Pessoal;B;7500.0;12.69;0.0;0.09;X4tGjciQ-EN5r;0.0;3
rF7xFFBj-rsOo;31.0;64000.0;Hipotecada;14.0;nKKsR3NR-wA4H;Pagamento de débitos;B;25000.0;10.62;1.0;0.39;vsUWnsQ8-MqXE;0.0;5
r3CejhKu-Kglz;32.0;250000.0;Hipotecada;9.0;YBhf5qWB-6dgY;Empreendimento;D;25000.0;14.59;0.0;0.1;h6fKwtWn-mPcv;0.0;7
hkNND4Ee-SOOi;23.0;55008.0;Própria;5.0;rQa68euv-oXQr;Médico;C;10500.0;13.16;0.0;0.19;wftFB1hU-0oq4;1.0;4
hIADt05i-W58w;28.0;40000.0;Hipotecada;9.0;lkNyAOzS-XFlJ;Pagamento de débitos;B;19200.0;9.91;0.0;0.48;U0IlBCh5-KNfh;0.0;6
qI38NMrm-IuHI;;85296.0;Alugada;7.0;8A8fQinN-Srb7;Pagamento de débitos;C;;;0.0;0.09;F3kUSlJM-CbeZ;0.0;4
38Ldl7LY-l6Hm;28.0;58000.0;Hipotecada;3.0;QzdwjZ17-Tie2;Empreendimento;A;4000.0;7.14;0.0;0.07;pPlWwjj5-3aee;0.0;9
gpGOq45F-1qN3;27.0;30000.0;Alugada;0.0;IfIRRxRv-1KZZ;Médico;C;4500.0;14.65;0.0;0.15;EpLeJbC1-LmYl;0.0;9
ed7TGDGB-NJi1;47.0;55250.0;Alugada;9.0;I9SpjvNX-gJ2n;Médico;D;25000.0;;1.0;0.38;a8d1YOaz-YAux;1.0;13
anBIwo3i-QyEj;24.0;38000.0;Alugada;8.0;QzDWEKmv-SOQT;Médico;C;5000.0;13.99;0.0;0.13;y2tdiWd8-eDNo;0.0;4
7Ev4RiLq-dQO9;28.0;51150.0;Hipotecada;1.0;hPNUr7MD-zlo6;Médico;A;7200.0;9.63;0.0;0.14;vN8fUwxI-8wEi;0.0;10
mMrgvmUZ-R9hr;25.0;90000.0;Hipotecada;4.0;HHsNLPeT-lvvE;Empreendimento;B;10000.0;10.0;0.0;0.11;aJeHjQpA-Tf7b;0.0;2
OrHwDwni-mG2X;29.0;62000.0;Hipotecada;0.0;9nxSiCoe-LwsM;Pessoal;C;10000.0;12.41;0.0;0.16;fRWvaC13-feEw;1.0;9
p0NCS6cg-qLG2;21.0;24000.0;Alugada;5.0;LyeX8LGo-1nAP;Educativo;B;2000.0;11.14;0.0;0.08;Wxl4jSx4-f2F8;0.0;4
cLhcbWDE-KhPf;27.0;60000.0;Alugada;1.0;kbhRlGe1-EavJ;Empreendimento;C;10000.0;13.22;0.0;0.17;CzxqLxOn-MJyr;0.0;7
gHhReUbg-i9MS;22.0;78000.0;Hipotecada;6.0;24hj5JCq-FDKZ;Melhora do lar;D;25000.0;16.77;1.0;0.32;HjXBPng1-oCsX;0.0;2
RwmKjQxx-EEda;33.0;57000.0;Hipotecada;4.0;NCNDKt9q-N8QE;Pagamento de débitos;A;13000.0;7.88;0.0;0.23;5CsK67ua-mnlY;0.0;5
DfbcdJiQ-JDSe;23.0;36000.0;Própria;;OTQmGLXT-3zeZ;Educativo;A;5500.0;5.42;0.0;0.15;gb16z4Ho-cpsB;0.0;2
vaTTmCoW-rbJ6;25.0;58000.0;Alugada;0.0;XDxC2yyC-jYqq;Médico;C;22000.0;14.65;1.0;0.38;AaQcSJH7-KtRr;0.0;2
mnPEu1oy-1bO9;24.0;63000.0;Hipotecada;8.0;2QJ4JOvz-Mg9B;Empreendimento;B;6300.0;11.49;0.0;0.1;FPwfXpA0-1o9d;0.0;4
84O7kuhy-aUlK;32.0;45489.0;;13.0;l3HT4gg4-bwKk;Pessoal;C;3625.0;6.92;0.0;0.11;kOrNQkl9-NMjH;;3
Ess87kTn-4zfS;33.0;72000.0;Hipotecada;6.0;1vl1QZ1e-nImx;Empreendimento;A;4250.0;5.42;0.0;0.06;xlIDhvle-aA9W;0.0;5
yjDm3AvT-zyCy;22.0;48000.0;Alugada;6.0;xj9v9K9k-s3Wk;Educativo;C;15000.0;15.96;1.0;0.31;9BESIcGP-BjAs;0.0;3
QrA1hDlE-1S1P;27.0;39000.0;Hipotecada;0.0;JUo3YYIM-A8uj;Pagamento de débitos;C;6900.0;12.87;0.0;0.18;xs0EvRxa-PrP5;0.0;9
2NjYU2iT-fGSm;40.0;70000.0;Hipotecada;6.0;j7elJxsY-eTEQ;Educativo;A;18000.0;7.9;0.0;0.26;viRQ2WYn-yJ2G;0.0;14
m4ET0TY0-ECS7;22.0;35000.0;Alugada;4.0;AnqoSbMH-tbFI;Pessoal;C;5000.0;13.23;0.0;0.14;jaUxyfpZ-WJUn;0.0;2
Aqi82ngv-Ox4P;23.0;143000.0;Alugada;2.0;BvDm9Evg-YHr1;Médico;A;16000.0;6.03;0.0;0.11;rJnugvnc-MWlf;0.0;2
ssKuBSzc-lQPU;40.0;70000.0;Hipotecada;1.0;X5OdDOfq-pmi8;Empreendimento;A;11600.0;6.91;0.0;0.17;Ah4MNqjM-UqLS;0.0;17
j38YnnfI-WS11;28.0;46097.0;Hipotecada;12.0;8RkZf4dr-0dAM;Pagamento de débitos;B;6000.0;10.75;0.0;0.13;HvGweFsu-OujU;0.0;8
